1746,The Kalevala,Elias Lönnrot,1835
1747,The Enchanted Wood,Enid Blyton,1939
1748,The Years with Laura Diaz,Carlos Fuentes,1999
1749,Stories of Adalbert Stifter,Adalbert Stifter,1868
1750,Track,Ernst Bloch,
1751,The Garlic Ballads: A Novel,Yan Mo,
1752,The Collected Songs of Cold Mountain,Han Shan,1985
1753,Schatzkästlein des Rheinischen Hausfreundes,Johann Peter Hebel,1811
1754,My City: A Hong Kong Story,Xi Xi,
1755,The Boy in the Striped Pyjamas,John Boyne,2006
1756,"Psmith, Journalist",P. G. Wodehouse,1909
1757,Habibi,Craig Thompson,2011
1758,The Tiger Who Came to Tea ,Judith Kerr,1968
1759,The Golden Compass,Philip Pullman,
1760,Strumpet City,James Plunkett,1969
1761,The Counterlife,Philip Roth,1986
1762,Cutting for Stone,Abraham Verghese,
1763,The Gift,Vladimir Nabokov,1938
1764,"Memed, My Hawk",Yashar Kemal,1955
1765,Stories from the Lord Keuner,Dieter Wöhrle,1926
1766,The Half Brother: A Novel,Lars Saabye Christensen,2011
1767,The Book of Songs,China,1937
1768,The Very Hungry Caterpillar,Eric Carle,
1769,Stories,Heinrich von Kleist,1777
1770,Soul and Other Stories,Andrey Platonov,
1771,The Collected Stories of Heinrich Boll,Heinrich Böll,1948
1772,The Rings of Saturn,W. G. Sebald,1998
1773,Operation Shylock,Philip Roth,1993
1774,Count Julian,Juan Goytisolo,1970
1775,We're Going on a Bear Hunt,Michael Rosen,1989
1776,Italian Folktales,Italo Calvino,1956
1777,The Far Pavilions,M. M. Kaye,1978
1778,Identity: A Novel,Milan Kundera,1998
1779,The Lonely Passion of Judith Hearne,Brian Moore,1955
1780,The Sorrow Of War,Bao Ninh,1990
1781,"The Tootinameh; Or, Tales of a Parrot","India, Iran",1560
1782,Golden Child,Claire Adam,2018
1783,The Old Curiosity Shop,Charles Dickens,1941
1784,Artemis Fowl,Eoin Colfer,2001
1785,Henry V,William Shakespeare,1599
1786,Dissolution: A Shardlake Novel,C. J. Sansom,2003
1787,Lenz,Georg Buchner,1839
1788,Somersault,Kenzaburō Ōe,1999
1789,A Series of Unfortunate Events #1: The Bad Beginning,Lemony Snicket,
1790,American War,Omar El Akkad,2017
1791,"Breath, Eyes, Memory",Edwidge Danticat,
1792,The Witches,Roald Dahl,
1793,The Burn: A Novel in Three Books : (late Sixties--early Seventies),Vassily Aksyonov,1975
1794,Sudelbücher,Georg Christoph Lichtenberg,
1795,Cloudstreet,Tim Winton,1991
1796,Poor Cow,Nell Dunn,1967
1797,Valley of the Dolls,Jacqueline Susann,
1798,Much Ado about Nothing,William Shakespeare,1599
1799,"And where Were You, Adam?",Heinrich Böll,1951
1800,Soul Mountain,Xingjian Gao,1990
1801,Antiworlds,Andrey Voznesensky,
1802,Life and Fate,Vasily Grossman,1959
1803,The Gruffalo,Julia Donaldson,1999
1804,The Return and Other Stories,Andrey Platonov,
1805,Mr Standfast,John Buchan,1919
1806,Stormbreaker,Anthony Horowitz,2000
1807,The Dog Star,Agneta Pleijel,
1808,"Percy Jackson and the Olympians, Book One: Lightning Thief, The",Rick Riordan,
1809,A Tomb for Boris Davidovich,Danilo Kiš,1976
1810,The Dancing Girl of Izu and Other Stories,Yasunari Kawabata,1929
1811,The Skeleton,Amrita Pritam,1950
1812,"Abu Telfan, Return from the Mountains of the Moon",Wilhelm Karl Raabe,1867
1813,Le Roman de la Rose,Guillaume (de Lorris),1230
1814,Querelle,Jean Genet,1947
1815,The Royal Physician's Visit: A Novel,Per Olov Enquist,1999
1816,Kaputt,Curzio Malaparte,
1817,Swami and Friends,R. K. Narayan,1935
1818,The Forty Rules of Love,Elif Shafak,2009
1819,The Loyal Subject,Heinrich Mann,1918
1820,Teahouse,Lao She,1957
1821,Where the Sidewalk Ends,Shel Silverstein,
1822,Living Up The Street,Gary Soto,1985
1823,What We Talk About When We Talk About Love,Raymond Carver,1981
1824,A Patchwork Planet,Anne Tyler,1998
1825,Sold,Patricia McCormick,2006
1826,Shogun,James Clavell,1975
1827,Nightmare Abbey ,Thomas Love Peacock,1818
1828,Before We Were Free,Julia Alvarez,2002
1829,Erasure,Percival Everett,2001
1830,All My Puny Sorrows,Miriam Toews,2014
1831,Zone One,Colson Whitehead,2011
1832,Ooga-Booga,Frederick Seidel,2006
1833,Veronica,Mary Gaitskill,2005
1834,The Particular Sadness of Lemon Cake,Aimee Bender,2010
1835,The Possessed,Elif Batuman,2010
1836,Mr. Fox,Helen Oyeyemi,2011
1837,White Girls,Hilton Als,2013
1838,Do Everything in the Dark,Gary Indiana,2003
1839,Lives Other Than My Own,Emmanuel Carrère,2011
1840,Black and Blur,Fred Moten,2017
1841,The Bonesetter's Daughter,Amy Tan,2001
1842,Under Western Eyes,Joseph Conrad,1911
1843,Dawn,Elie Wiesel,1961
1844,Dreaming in Cuban,Cristina García,1992
1845,Misery,Stephen King,1987
1846,The Phantom of the Opera,Gaston Leroux,1909
1847,Purple Hibiscus,Chimamanda Ngozi Adichie,2003
1848,"Ties That Bind, Ties That Break",Lensey Namioka,1999
1849,Fried Green Tomatoes,Fannie Flagg,1991
1850,Tisha,Robert Specht,1976
1851,A Book of Luminous Things,Czesław Miłosz,1996
1852,Christy,Catherine Marshall,1967
1853,The Book of Salt,Monique Truong,2003
1854,The Hate U Give,Angie Thomas,2017
1855,Ghachar Ghochar,Vivek Shanbhag,2017
1856,A Constellation of Vital Phenomena: A Novel,Anthony Marra,2013
1857,Wizard of the Crow,Ngugi wa Thiong'o,2006
1858,Taipei,Tao Lin,2013
1859,The MaddAddam Trilogy,Margaret Atwood,2003
1860,Oblivion: Stories,David Foster Wallace,2004
1861,Capital,John Lanchester,2012
1862,Spreadeagle,Kevin Killian,2010
1863,Seven Years,Peter Stamm,2011
1864,The Broken Earth Trilogy,N. K. Jemisin,2015
1865,The Lazarus Project,Aleksandar Hemon,2008
1866,The Sluts,Dennis Cooper,2005
1867,Red Clocks,Leni Zumas,2018
1868,The Time of Our Singing,Richard Powers,2002
1869,The Needle's Eye,Fanny Howe,2016
1870,The Last Report on the Miracles at Little No Horse: A Novel,Louise Erdrich,2001
1871,Eat the Document,Dana Spiotta,2006
1872,Super Sad True Love Story,Gary Shteyngart,2010
1873,Boyhood: Scenes from provincial life,J M Coetzee,1997
1874,The Largesse of the Sea Maiden: Stories,Denis Johnson,2018
1875,Notes from No Man's Land: American Essays,Eula Biss,2009
1876,Home Land,Sam Lipsyte,2004
1877,Sleeping It Off in Rapid City,August Kleinzahler,2008
1878,All Grown Up,Jami Attenberg,2017
1879,Fine Just the Way It Is,Annie Proulx,2008
1880,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,1998
1881,Retold African American Folktales,David Haynes,
1882,Tobacco Road,Erskine Caldwell,1932
1883,Boy's Life,Robert R. McCammon,1991
1884,Born Confused,Tanuja Desai Hidier,2002
1885,Chesapeake,James A. Michener,1978
1886,Chanda's Secrets,Allan Stratton,2004
1887,How Green Was My Valley,Richard Llewellyn,1939
1888,Enormous Changes at the Last Minute,Grace Paley,1974
1889,City of the Beasts,Isabel Allende,2002
1890,The Ginger Man,J. P. Donleavy,1955
1891,Crow Lake,Mary Lawson,2002
1892,Bread Givers: A Novel : a Struggle Between a Father of the Old World and a Daughter of the New,Anzia Yezierska,
1893,Anil's Ghost,Michael Ondaatje,2000
1894,The Talisman,Sir Walter Scott,1825
1895,"He, She and It",Marge Piercy,1991
1896,Selected Poems II: 1976 - 1986,Margaret Atwood,1986
1897,A Dog's Purpose,W. Bruce Cameron,2010
1898,Through the Language Glass: Why the World Looks Different in Other Languages,Guy Deutscher,
1899,Collected Poems,Allen Ginsberg,1984
1900,Darkness Spoken: The Collected Poems,Ingeborg Bachmann,1994
1901,River of Fire,Qurratulain Hyder,1959
1902,The Beautyful Ones are Not Yet Born,Ayi K. Armah,1968
1903,"Selected Poems, 1965-1975",Margaret Atwood,1975
1904,The Physician,Noah Gordon,1986
1905,The Farming of Bones,Edwidge Danticat,1998
1906,Ecotopia,Ernest Callenbach,1975
1907,Candida: a Pleasant Play,George Bernard Shaw,1894
1908,Palace of the Peacock,Wilson Harris,1960
1909,The Sea-Wolf,Jack London,1904
1910,Mr. Sammler's Planet,Saul Bellow,1970
1911,Brooklyn,Colm Tóibín,2009
1912,Anecdotes of Destiny,Isak Dinesen,1958
1913,World's Fair,E. L. Doctorow,1985
1914,It: A Novel,Stephen King,1986
1915,LaRose,Louise Erdrich,2016
1916,All the Light We Cannot See,Anthony Doerr,2014
1917,A Lesson Before Dying,Ernest J. Gaines,1993
1918,Morte D'Urban,J. F. Powers,1962
1919,Let the Great World Spin: A Novel,Colum McCann,2009
1920,The Orphan Master's Son: A Novel,Adam Johnson,2012
1921,The Echo Maker,Richard Powers,2006
1922,Chimera,John Barth,1972
1923,Burr,Gore Vidal,1973
1924,The Collected Stories of Jean Stafford,Jean Stafford,1970
1925,Breathing Lessons,Anne Tyler,1988
1926,Empire Falls,Richard Russo,2001
1927,Tales from the Kathasaritsagara,Somadeva,1070
1928,Three Men in a Boat,Jerome K. Jerome,1889
1929,Far Tortuga,Peter Matthiessen,1875
1930,The Iron Heel,Jack London,1908
1931,Twilight of the Superheroes,Deborah Eisenberg,2006
1932,Killshot,Elmore Leonard,1989
1933,Mislaid,Nell Zink,2015
1934,The Railway Children,Edith Nesbit,1906
1935,The Chronicles of Barsetshire,Anthony Trollope,1855
1936,Swallows and Amazons,Arthur Ransome,1930
1937,Where the Red Fern Grows,Wilson Rawls,1961
1938,Flowers in the Attic,V. C. Andrews,1979
1939,Swan Song,Robert R. McCammon,1987
1940,The Vegetarian: A Novel,Han Kang,2007
1941,The Ballad of Peckham Rye,Muriel Spark,1960
1942,Ready Player One,Ernest Cline,2011
1943,Looking for Alaska,John Green,2005
1944,Ghost,Jason Reynolds,2016
1945,Odes,John Keats,1927
1946,Her Body and Other Parties: Stories,Carmen Maria Machado,2017
1947,The Murders in the Rue Morgue,Edgar Allan Poe,1841
1948,The Essential Dykes to Watch Out For,Alison Bechdel,2008
1949,The Notebook,Nicholas Sparks,1996
1950,Doña Bárbara,Rómulo Gallegos,1929
1951,This Present Darkness,Frank Peretti,1986
1952,The Wheel of Time Series,Robert Jordan,1984
1953,Jonathan Livingston Seagull,Richard Bach,1970
1954,The Hunt for Red October,Tom Clancy,1984
1955,Petals of blood,Ngugi wa Thiong'o,1977
1956,The Wine of Astonishment,Earl Lovelace,1982
1957,Red Dragon,Thomas Harris,1981
1958,The Shack,William P Young,2007
1959,Left Behind,"Tim LaHaye, Jerry B. Jenkins",1995
1960,The Mind Invaders,Dave Hunt,1989
1961,"I, Alex Cross",James Patterson,2009
1962,Histoire de Babar,Jean de Brunhoff,1931
1963,The Plantagenet Saga,Jean Plaidy,1976
1964,Hatchet,Gary Paulsen,1987
1965,Watchers,Dean R. Koontz,1987
1966,The Coldest Winter Ever,Sister Souljah,1999
1967,Homesick for Another World,Ottessa Moshfegh,2017
1968,The Real Life of Alejandro Mayta,Mario Vargas Llosa,1986
1969,American Innovations,Rivka Galchen,2014
1970,Nothing Like the Sun,Anthony Burgess,1964
1971,Petersburg,Andrei Bely,1913
1972,Beat the Devil,Claud Cockburn,1951
1973,The Indian Lawyer,James Welch,1990
1974,The White Hotel,D. M. Thomas,1981
1975,The Ordeal of Gilbert Pinfold,Evelyn Waugh,1957
1976,Light Years,James Salter,1976
1977,The Almanac of the Dead,Leslie Marmon Silko,1991
1978,Moravagine,Blaise Cendrars,1926
1979,Novel on Yellow Paper,Stevie Smith,1936
1980,Stranger Things Happen,Kelly Link,2001
1981,A Feast of Snakes,Harry Crews,1976
1982,The Narrative of Arthur Gordon Pym,Edgar Allan Poe,1838
1983,Vida,Marge Piercy,1975
1984,The Manuscript Found in Saragossa,Jan Potocki,1805
1985,Flatland: A Romance of Many Dimensions,Edwin A. Abbott,1884
1986,A Canticle for Leibowitz,Walter M. Miller,1961
1987,A Place of Greater Safety,Hilary Mantel,1992
1988,Animal Dreams,Barbara Kingsolver,1990
1989,The Mask of Dimitrios,Eric Ambler,1944
1990,Mrs Palfrey at the Claremont,Elizabeth Taylor,1971
1991,Sea of Poppies,Amitav Ghosh,2008
1992,Our Lady of the Flowers,Jean Genet,1943
1993,Julian,Gore Vidal,1964
1994,The BFG,Roald Dahl,1982
1995,The Killer Inside Me,Jim Thompson,1952
1996,An American Dream,Norman Mailer,1965
1997,As You Like it,William Shakespeare,1623
1998,The Bloody Chamber And Other Stories,Angela Carter,1979
1999,Kidnapped,Robert Louis Stevenson,1886
2000,The Glass Menagerie,Tennessee Williams,1944
2001,Venus in Furs,Leopold Von Sacher-Masoch,1870
2002,Ceremony,Leslie Marmon Silko,1977
2003,Julius Caesar,William Shakespeare,1599
2004,The Poems of Sappho,Sappho,-570
2005,Party Going,Henry Green,1939
2006,Gogol's Wife,Tommaso Landolfi,1963
2007,The Poems of Wilfred Owen,Wilfred Owen,1920
2008,The Sportswriter ,Richard Ford,1986
2009,The Assistant,Bernard Malamud,1957
2010,Selected Stories,D. H. Lawrence,1930
2011,Selected Poems of Lord Byron,Lord Byron,1824
2012,If He Hollers Let Him Go,Chester Himes,1945
2013,Matterhorn,Karl Marlantes,2009
2014,The Last Good Kiss,James Crumley,1978
2015,The Storyteller,Mario Vargas Llosa,1987
2016,Ray,Barry Hannah,1980
2017,Tripmaster Monkey,Maxine Hong Kingston,1989
2018,The Golden Gate,Vikram Seth,1986
2019,O Pioneers!,Willa Cather,1913
2020,Gateway,Frederik Pohl,1977
2021,Machine Dreams,Jayne Anne Phillips,1984
2022,Two Serious Ladies,Jane Bowles,1946
2023,The Bostonians,Henry James,1886
2024,Mr. American,George MacDonald Fraser,1980
2025,The Dogs of March,Ernest Hebert,1979
2026,The Deceivers,John Masters,1952
2027,This Side of Paradise,F. Scott Fitzgerald,1920
2028,The King Must Die,Mary Renault,1958
2029,Sleeping Beauty,Ross Macdonald,1973
2030,At Play in the Fields of the Lord,Peter Matthiessen,1965
2031,The House Of Splendid Isolation,Edna O'Brien,1994
2032,Lucy,Jamaica Kincaid,1990
2033,Where Angels Fear to Tread,E. M. Forster,1905
2034,Greenmantle,John Buchan,1916
2035,Dealing With Dragons,Patricia C. Wrede,1990
2036,Rapture,Carol Ann Duffy,2005
2037,Hard-Boiled Wonderland and the End of the World,Haruki Murakami,1985
2038,"Raise High the Roof Beam, Carpenters: And, Seymour, an Introduction",J. D. Salinger,1963
2039,Shadow & Claw,Gene Wolfe,
2040,The Man Who Was Thursday,G. K. Chesterton,1908
2041,Black Sheep,Georgette Heyer,1966
2042,Normal People,Sally Rooney,2018
2043,Woodcutters,Thomas Bernhard,1985
2044,The Book of the New Sun,Gene Wolfe,1983
2045,Good Omens,"Terry Pratchett, Neil Gaiman",1990
2046,The Theogony,Hesiod,-700
2047,You Shall Know Our Velocity,Dave Eggers,2002
2048,Been Down So Long it Looks Like Up to Me,Richard Fariña,1966
2049,"Little, Big",John Crowley,1981
2050,Jayber Crow,Wendell Berry,2000
2051,Devil in a Blue Dress,Walter Mosley,1990
2052,Drown,Junot Diaz,1996
2053,The Blue Sword,Robin McKinley,1982
2054,A Little Princess,Frances Hodgson Burnett,1905
2055,The Conservationist,Nadine Gordimer,1974
2056,A Bell for Adano,John Hersey,1944
2057,March,Geraldine Brooks,2005
2058,The Eighth Day,Thornton Wilder,1967
2059,So Big,Edna Ferber,1924
2060,Victory Over Japan: A Book of Stories,Ellen Gilchrist,1983
2061,Redeployment,Phil Klay,2014
2062,Behold the Dreamers,Imbolo Mbue,2016
2063,Sea Monsters,Chloe Aridjis,2019
2064,Lamb in His Bosom,Caroline Miller,1933
2065,In This Our Life,Ellen Glasgow,1941
2066,Heat and Dust,Ruth Prawer Jhabvala,1975
2067,Moon Tiger,Penelope Lively,1987
2068,Less,Andrew Sean Greer,2017
2069,The Lion and the Mouse,Jerry Pinkney,2009
2070,Binocular Vision,Edith Pearlman,2011
2071,The Collected Stories of Deborah Eisenberg: Stories,Deborah Eisenberg,2011
2072,Holiday,Stanley Middleton,1974
2073,Martin Dressler: The Tale of an American Dreamer,Steven Millhauser,1996
2074,Foreign Affairs,Alison Lurie,1984
2075,The Reivers,William Faulkner,1963
2076,The Able McLaughlins,Margaret Wilson,1923
2077,Fortune Smiles: Stories,Adam Johnson,2015
2078,Honey in the Horn,Harold L. Davis,1935
2079,Years of Grace,Margaret Ayer Barnes,1930
2080,Laughing Boy,Oliver La Farge,1929
2081,Mrs. Ted Bliss,Stanley Elkin,1995
2082,A Frolic of His Own,William Gaddis,1994
2083,Kate Vaiden,Reynolds Price,1986
2084,The Way West,"A. B. Guthrie, Jr",1949
2085,Elbow Room,James Alan McPherson,1977
2086,Journey in the Dark,Martin Flavin,1943
2087,Call Me Zebra,Azareen Van der Vliet Oloomi,2018
2088,Advise and Consent,Allen Drury,1959
2089,The Hair of Harold Roux,Thomas Williams,1974
2090,Everyman,Philip Roth,2006
2091,Spartina,John Casey,1988
2092,A Crown of Feathers and Other Stories,Isaac Bashevis Singer,1973
2093,Staying On,Paul Scott,1977
2094,The Finkler Question: A Novel,Howard Jacobson,2010
2095,Dusk,James Salter,1989
2096,A Summons to Memphis,Peter Taylor,1986
2097,Steps,Jerzy Kosinski,1968
2098,The Great Man,Kate Christensen,2007
2099,War Trash,Ha Jin,2004
2100,The Travels of Jaimie McPheeters,Robert Lewis Taylor,1958
2101,The Bear Comes Home,Rafi Zabor,1997
2102,Collected Poems,Jack Gilbert,2012
2103,My Name Is Lucy Barton,Elizabeth Strout,2016
2104,How German Is It,Walter Abish,1981
2105,Middle Passage,Charles R. Johnson,1990
2106,The Testaments,Margaret Atwood,2019
2107,The Keepers of the House,Shirley Ann Grau,1964
2108,George Mills,Stanley Elkin,1982
2109,Everything Begins and Ends at the Kentucky Club,Benjamin Alire Sáenz,2012
2110,The Wonderful Story of Henry Sugar,Roald Dahl,1977
2111,The Absolutely True Diary of a Part-Time Indian,Sherman Alexie,2007
2112,Saville,David Storey,1976
2113,October Light,John Gardner,1976
2114,Early Autumn,Louis Bromfield,1926
2115,Lord of Misrule: The Morganville Vampires,Rachel Caine,2010
2116,Ten North Frederick,John O'Hara,1955
2117,His Family,Ernest Poole,1917
2118,"Girl, Woman, Other",Bernardine Evaristo,2019
2119,The Middleman and Other Stories,Bharati Mukherjee,1988
2120,Postcards,E. Annie Proulx,1992
2121,Something to Answer For,P. H. Newby,1969
2122,Paris Trout,Pete Dexter,1987
2123,Lila,Marilynne Robinson,2014
2124,The Overstory,Richard Powers,2018
2125,Plains Song,Wright Morris,1980
2126,Soldiers in Hiding,Richard Wiley,1987
2127,Everything Inside: Stories,Edwidge Danticat,2019
2128,Motherless Brooklyn,Jonathan Lethem,1999
2129,Being Dead,Jim Crace,1999
2130,The Town,Conrad Richter,1950
2131,The Edge of Sadness,Edwin O'Connor,1961
2132,The Buddha in the Attic,Julie Otsuka,2011
2133,The Complete Fairy Tales of Charles Perrault,Charles Perrault,1703
2134,War Dances,Sherman Alexie,2009
2135,Olive Kitteridge,Elizabeth Strout,2008
2136,Sent for You Yesterday,John Edgar Wideman,1983
2137,The Store,Thomas Sigismund Stribling,1932
2138,A Good Scent from a Strange Mountain,Robert Olen Butler,1992
2139,We are All Completely Beside Ourselves,Karen Joy Fowler,2013
2140,In America,Susan Sontag,1999
2141,The Round House,Louise Erdrich,2012
2142,Tinkers,Paul Harding,2009
2143,The Caprices,Sabina Murray,2003
2144,The News from Paraguay,Lily Tuck,2004
2145,Paco's Story,Larry Heinemann,1986
2146,The Elected Member,Bernice Rubens,1969
2147,Delicious Foods,James Hannaham,2016
2148,The Caine Mutiny,Herman Wouk,1951
2149,Scarlet Sister Mary,Julia Peterkin,1928
2150,Brown Girl Dreaming,Jacqueline Woodson,2014
2151,Now in November,Josephine Winslow Johnson,1934
2152,The Waters of Kronos,Conrad Richter,1960
2153,The Love of a Good Woman,Alice Munro,1998
2154,Dragon's Teeth,Upton Sinclair,1942
2155,The Luminaries,Eleanor Catton,2013
2156,The Good Lord Bird: A Novel,James McBride,2013
2157,Blood Tie,Mary Lee Settle,1977
2158,Philadelphia fire,John Edgar Wideman,1990
2159,The Magic Toyshop,Angela Carter,1967
2160,Shuggie Bain,Douglas Stuart,2020
2161,The Mambo Kings Play Songs of Love,Oscar Hijuelos,1989
2162,Offshore,Penelope Fitzgerald,1979
2163,Hamnet,Maggie O'Farrell,2020
2164,The Year of the French,Thomas Flanagan,1979
2165,A Perfect Spy,John le Carré,1986
2166,The Field of Vision,Wright Morris,1956
2167,Resurrection: A Novel,Leo Tolstoy,1899
2168,Collected Poems,Jane Kenyon,2005
2169,Three Junes,Julia Glass,2002
2170,The Spectator Bird,Wallace Stegner,1976
2171,Seaview,Toby Olson,1983
2172,Speak,Laurie Halse Anderson,1999
2173,Rites of Passage,William Golding,1980
2174,The Old Forest,Peter Taylor,1986
2175,Sacred Hunger,Barry Unsworth,1992
2176,Alice Adams,Booth Tarkington,1921
2177,Charming Billy,Alice McDermott,1997
2178,Ship Fever and Other Stories,Andrea Barrett,1995
2179,Shadow Country,Peter Matthiessen,2008
2180,The Late George Apley,John P. Marquand,1937
2181,The Collected Stories,Grace Paley,1994
2182,The Centaur,John Updike,1963
2183,Guard of Honor,James Gould Cozzens,1948
2184,One of Ours,Willa Cather,1922
2185,The Barracks Thief,Tobias Wolff,1984
2186,Dart,Alice Oswald,2002
2187,The Fifth Season,N. K. Jemisin,2015
2188,The Gambler,Fyodor Dostoyevsky,1867
2189,The Voyeur,Alain Robbe-Grillet,1953
2190,The Dying Earth,Jack Vance,1950
2191,Galileo,Bertolt Brecht,1945
2192,The American,Henry James,1877
2193,Cane,Jean Toomer,1923
2194,Men Without Women,Ernest Hemingway,1927
2195,Libra,Don DeLillo,1988
2196,The Trickster of Seville and His Guest of Stone,Tirso de Molina,1630
2197,Mensagem,Fernando Pessoa,1934
2198,Roots,Alex Haley,1977
2199,Winter's Tale,Mark Helprin,1983
2200,The Pursuit Of Love,Nancy Mitford,1945
2201,A New Life,Bernard Malamud,1961
2202,City of Salt,Abdelrahman Munif,1987
2203,The Bastard of Istanbul,Elif Shafak,2006
2204,Palace of Desire,Naguib Mahfouz,1957
2205,Palace Walk,Naguib Mahfouz,1956
2206,Sugar Street,Naguib Mahfouz,1957
2207,Waverley,Sir Walter Scott,1814
2208,Rhinoceros and Other Plays,Eugène Ionesco,1959
2209,Snow Country,Yasunari Kawabata,1935
2210,The Heather Blazing,Colm Toibin,1992
2211,An Accidental Man,Iris Murdoch,1971
2212,Waiting for the Mahatma,R. K. Narayan,1955
2213,Cities of the Red Night: A Novel,William S. Burroughs,1981
2214,The Illustrious House of Ramires,Eça de Queirós,1900
2215,My Life and My Life in the Nineties,Lyn Hejinian,1980
2216,The Bottle Factory Outing,Beryl Bainbridge,1974
2217,The Rachel Papers,Martin Amis,1973
2218,The Ballad of the Sad Cafe,Carson McCullers,1951
2219,Sweet Days of Discipline,Fleur Jaeggy,1989
2220,"I, Tituba, Black Witch of Salem",Maryse Condé,1986
2221,The Periodic Table,Primo Levi,1975
2222,The Loser,Thomas Bernhard,1983
2223,Distant Star,Roberto Bolaño,1996
2224,The Spoils of Poynton,Henry James,1897
2225,L.A. Confidential ,James Ellroy,1990
2226,Stoner,John Williams,1965
2227,Cold Nights,Ba Jin,1947
2228,The Woman in the Dunes,Kobo Abe,1964
2229,The Daughter of Time,Josephine Tey,1951
2230,VALIS,Philip K. Dick,1981
2231,The Black Swan,Thomas Mann,1954
2232,Falconer,John Cheever,1977
2233,Miss Julie,August Strindberg,1888
2234,John Wesley's Sermons: An Anthology,Albert C. Outler,1791
2235,The Invisible Man,H. G. Wells,1897
2236,Nicholas Nickleby,Charles Dickens,1838
2237,The Short Stories Of Thomas Hardy ,Thomas Hardy,1928
2238,A Spy In The House Of Love,Anaïs Nin,1954
2239,Hangover Square: A Story of Darkest Earl's Court,Patrick Hamilton,1941
2240,Stories,T. C. Boyle,
2241,The Subterraneans,Jack Kerouac,1958
2242,Early Novels and Stories,James Baldwin,1987
2243,Everyman,Anonymous,1510
2244,The Pioneers,James Fenimore Cooper,1823
2245,Ubik,Philip K. Dick,1969
2246,Volpone,Ben Jonson,1606
2247,The Winter's Tale,William Shakespeare,1623
2248,The Stories of Vladimir Nabokov,Vladimir Nabokov,1977
2249,New Atlantis,Francis Bacon,1627
2250,The Rape of the Lock,Alexander Pope,1712
2251,The Twelve Labours of Hercules,Unknown,-600
2252,The Hearts and Lives of Men: A Novel,Fay Weldon,1987
2253,The Quest for the Golden Fleece,Unknown,-300
2254,A Reckless Character and Other Stories,Ivan Turgenev,1883
2255,The Song of Roland,Unknown,1040
2256,An Enemy of the People,Henrik Ibsen,1882
2257,Spoon River Anthology,Edgar Lee Masters,1915
2258,The Bridge,Hart Crane,1930
2259,Works and Days,Hesiod,-700
2260,Reynard the Fox,Unknown,1148
2261,Vile Bodies,Evelyn Waugh,1930
2262,Sonnets from the Portuguese,Elizabeth Barrett Browning,1850
2263,The Master of Ballantrae: A Winter's Tale,Robert Louis Stevenson,1889
2264,Poem of the Cid,Unknown,1195
2265,The Poems of Emily Bronte,Emily Brontë,1850
2266,An Essay on Man,Alexander Pope,1734
2267,The Father,August Strindberg,1887
2268,The Painted Bird ,Jerzy Kosinski,1965
2269,The Orlando Furioso,Lodovico Ariosto,1516
2270,The Unicorn,Iris Murdoch,1963
2271,The Protocols of the Elders of Zion,Unknown,1905
2272,The Works of Walter Savage Landor,Walter Savage Landor,1864
2273,Diamonds Are Forever,Ian Fleming,1956
2274,The Collected Poems of A. E. Housman,A. E. Housman,1939
2275,Poems of Matsuo Bashō,Matsuo Bashō,1694
2276,Penguin Island,Anatole France,1908
2277,From Russia with Love,Ian Fleming,1957
2278,Two Essays on Analytical Psychology,Carl Jung,1953
2279,Cat on a Hot Tin Roof ,Tennessee Williams,1955
2280,Orpheus and Eurydice,Unknown,8
2281,Water Music,T. C. Boyle,1982
2282,The Berlin Stories,Christopher Isherwood,1946
2283,Benito Cereno,Herman Melville,1855
2284,Stories of Nikolai Gogol,Nikolai Gogol,1852
2285,The Green Knight,Iris Murdoch,1993
2286,The Collected Poems of Theodore Roethke,Theodore Roethke,1963
2287,The Poetry of Alexander Pushkin,Alexander Pushkin,1837
2288,The Remorseful Day,Colin Dexter,1999
2289,Thyestes,Seneca,62
2290,She,H. Rider Haggard,1887
2291,I Wish Someone Were Waiting for Me Somewhere,Anna Gavalda,2003
2292,Autumn,Ali Smith,2016
2293,Wonder Boys,Michael Chabon,1995
2294,Earth Abides,George Rippey Stewart,1949
2295,House of Leaves,Mark Z. Danielewski,2000
2296,The Green Road,Anne Enright,2015
2297,Levels of Life,Julian Barnes,2013
2299,Human Chain,Seamus Heaney,2010
2300,Night Watch,Terry Pratchett,2002
2301,The Haunting of Hill House ,Shirley Jackson,1959
2302,On Beauty,Zadie Smith,2005
2303,Books of Blood,Clive Barker,1985
2304,I Am Legend,Richard Matheson,1954
2305,Fates and Furies,Lauren Groff,2015
2306,Tales of H. P. Lovecraft,H. P. Lovecraft,1937
2307,Station Eleven,Emily St John Mandel,2014
2308,The Silence of the Girls,Pat Barker,2018
2309,Haunted,Chuck Palahniuk,2005
2310,Going Native,Stephen Wright,1994
2311,The Constant Gardener,John le Carré,2001
2312,The Stories of Ray Bradbury,Ray Bradbury,2010
2313,The Infatuations,Javier Marías,2011
2314,Notes on a Scandal,Zoë Heller,2003
2315,Exit West,Mohsin Hamid,2017
2316,Drive Your Plow Over the Bones of the Dead,Olga Tokarczuk,2009
2317,Signs Preceding the End of the World,Yuri Herrera,2009
2318,The Electric Michelangelo,Sarah Hall,2004
2319,Stories of Your Life and Others,Ted Chiang,2002
